PSZ2 G045.50-08.62	 45.5038963	 -8.6229450
PSZ2 G045.50-37.21	 45.5074058	-37.2178194
PSZ2 G045.51+16.26	 45.5184946	 16.2623979
PSZ2 G045.87+57.70	 45.8755679	 57.7092154
PSZ2 G045.96-26.94	 45.9601039	-26.9432068
PSZ2 G046.10+27.18	 46.1055999	 27.1804284
PSZ2 G046.13+30.72	 46.1371980	 30.7299361
PSZ2 G046.26-70.47	 46.2689778	-70.4729212
PSZ2 G046.36-06.83	 46.3624806	 -6.8300214
PSZ2 G046.39+11.71	 46.3997871	 11.7192839
PSZ2 G046.47-49.44	 46.4742942	-49.4444613
PSZ2 G046.88+56.48	 46.8872887	 56.4836198
PSZ2 G047.48+37.37	 47.4879728	 37.3721494
PSZ2 G047.53+08.55	 47.5387818	  8.5518074
PSZ2 G047.71-59.47	 47.7163339	-59.4777535
PSZ2 G047.73-60.15	 47.7362968	-60.1558941
PSZ2 G048.08-46.63	 48.0817471	-46.6301243
PSZ2 G048.09+27.18	 48.0935237	 27.1883305
PSZ2 G048.10+57.16	 48.1074565	 57.1646208
PSZ2 G048.21-65.00	 48.2197706	-65.0097752
PSZ2 G048.24-51.59	 48.2477087	-51.5939796
PSZ2 G048.39-16.78	 48.3967831	-16.7819708
PSZ2 G048.47+34.86	 48.4711178	 34.8603694
PSZ2 G048.75+53.18	 48.7574930	 53.1809116
PSZ2 G048.91-25.55	 48.9110188	-25.5517060
PSZ2 G049.09+25.23	 49.0933707	 25.2393398
PSZ2 G049.18+65.05	 49.1892221	 65.0573954
PSZ2 G049.22+30.87	 49.2211470	 30.8754373
PSZ2 G049.32+44.37	 49.3231322	 44.3711510
PSZ2 G049.69-49.46	 49.6970295	-49.4642645
PSZ2 G049.80-25.16	 49.8038065	-25.1682865
PSZ2 G050.06-27.32	 50.0678122	-27.3229965
PSZ2 G050.40+31.17	 50.4045287	 31.1722665
PSZ2 G050.46+67.54	 50.4634662	 67.5490111
PSZ2 G050.98-61.48	 50.9818195	-61.4888966
PSZ2 G051.40-61.15	 51.4037336	-61.1598891
PSZ2 G051.48-30.87	 51.4858874	-30.8745271
PSZ2 G052.08+46.13	 52.0875144	 46.1355040
PSZ2 G052.35-31.98	 52.3571566	-31.9879982
PSZ2 G052.93+10.42	 52.9364388	 10.4248439
PSZ2 G053.44-36.25	 53.4402866	-36.2560745
PSZ2 G053.53+59.52	 53.5338319	 59.5268185
PSZ2 G053.55-29.85	 53.5534088	-29.8555124
PSZ2 G053.63-41.84	 53.6334360	-41.8413654
PSZ2 G053.64-34.48	 53.6404385	-34.4804653
PSZ2 G053.80+36.49	 53.8047366	 36.4941559
PSZ2 G053.88-64.60	 53.8836047	-64.6032114
PSZ2 G053.99-45.06	 53.9984313	-45.0662082
PSZ2 G054.85+54.30	 54.8513128	 54.3011353
PSZ2 G054.95-33.39	 54.9563140	-33.3913723
PSZ2 G054.99+53.41	 54.9979718	 53.4152473
PSZ2 G055.59+31.85	 55.5929730	 31.8598913
PSZ2 G055.80+32.90	 55.8085731	 32.9068123
PSZ2 G055.95-34.89	 55.9541984	-34.8961995
PSZ2 G056.14+28.06	 56.1418110	 28.0651151
PSZ2 G056.38+23.36	 56.3839083	 23.3620926
PSZ2 G056.62+88.42	 56.6223104	 88.4220886
PSZ2 G056.77+36.32	 56.7737096	 36.3204549
PSZ2 G056.79-11.60	 56.7958131	-11.6077246
PSZ2 G056.93-55.08	 56.9350518	-55.0841145
PSZ2 G057.08-74.45	 57.0890341	-74.4596042
PSZ2 G057.09+11.19	 57.0969134	 11.1958255
PSZ2 G057.25-45.34	 57.2541666	-45.3497489
PSZ2 G057.61+34.93	 57.6183292	 34.9375338
PSZ2 G057.73+51.58	 57.7330617	 51.5801684
PSZ2 G057.78+52.32	 57.7830821	 52.3282080
PSZ2 G057.80+88.00	 57.8027624	 88.0018408
