PSZ2 G290.38+37.57
PSZ2 G125.37-08.67
PSZ2 G332.36+62.19
PSZ2 G186.61+62.94
PSZ2 G162.49-71.98
PSZ2 G122.30+54.52
PSZ2 G134.70+48.91
PSZ2 G134.52+31.98
PSZ2 G086.85-81.39
PSZ2 G123.42+30.63
PSZ2 G215.24-26.10
PSZ2 G101.55-59.03
PSZ2 G216.76-41.84
PSZ2 G271.04-12.16
PSZ2 G285.85-46.36
PSZ2 G294.64+30.15
PSZ2 G264.83+35.84
PSZ2 G259.98-63.43
PSZ2 G254.64-45.20
PSZ2 G175.89+24.24
PSZ2 G256.24+34.83
PSZ2 G278.32-18.77
PSZ2 G160.94+44.85
PSZ2 G261.28-36.47
PSZ2 G153.68+36.96
PSZ2 G265.49-30.50
PSZ2 G166.62+42.13
PSZ2 G244.77+59.80
PSZ2 G293.35+07.33
PSZ2 G267.30-46.19
PSZ2 G278.58+39.16
PSZ2 G285.63-17.23
PSZ2 G227.89+36.58
PSZ2 G144.99-24.64
PSZ2 G182.59+55.83
PSZ2 G210.57-44.61
PSZ2 G321.94+75.57
PSZ2 G228.16+75.20
PSZ2 G143.90+25.06
PSZ2 G288.08-14.81
PSZ2 G229.40-15.49
PSZ2 G195.75-24.32
PSZ2 G280.78-52.22
PSZ2 G108.24+58.11
PSZ2 G199.61+53.41
PSZ2 G305.88-44.56
PSZ2 G167.67+17.63
PSZ2 G069.66-79.26
PSZ2 G139.18+56.37
PSZ2 G086.58+73.11
PSZ2 G061.75+88.11
PSZ2 G245.66-07.40
PSZ2 G144.83+25.11
PSZ2 G214.61-22.70
PSZ2 G165.39+09.22
PSZ2 G164.31-39.46
PSZ2 G122.47-38.41
PSZ2 G149.73+24.49
PSZ2 G124.56+25.38
PSZ2 G326.73+54.80
PSZ2 G318.46+83.79
PSZ2 G175.69-85.98
PSZ2 G260.76-31.27
PSZ2 G254.92+82.31
PSZ2 G180.25+21.03
PSZ2 G227.61-84.72
PSZ2 G183.92-68.82
PSZ2 G297.16-44.90
PSZ2 G206.45+13.89
PSZ2 G254.51-27.32
PSZ2 G205.56-44.20
PSZ2 G284.97-23.69
PSZ2 G206.75-33.21
PSZ2 G230.29-47.13
PSZ2 G260.63-28.94
PSZ2 G161.73-28.58
PSZ2 G127.50-30.52
PSZ2 G176.27+37.54
PSZ2 G306.62-41.25
PSZ2 G186.24-11.99
PSZ2 G116.95-53.55
PSZ2 G239.27-26.01
PSZ2 G223.93-60.10
PSZ2 G159.86+42.57
PSZ2 G128.18-51.08
PSZ2 G132.29+44.51
PSZ2 G172.93+21.34
PSZ2 G141.77+14.19
PSZ2 G238.69+63.26
PSZ2 G166.27-25.02
PSZ2 G138.32-39.82
PSZ2 G312.63-66.40
PSZ2 G256.38+44.04
PSZ2 G254.10+19.95
PSZ2 G112.35-32.86
PSZ2 G280.17+47.83
PSZ2 G319.64-65.11
PSZ2 G189.79-37.25
PSZ2 G135.06+54.39
PSZ2 G325.19+49.12
PSZ2 G262.01-32.98
PSZ2 G233.12-26.25
PSZ2 G136.02-47.15
PSZ2 G271.60-12.50
PSZ2 G254.66-34.45
PSZ2 G356.05+70.99
PSZ2 G092.16-66.01
PSZ2 G281.48-08.34
PSZ2 G212.80+50.63
PSZ2 G127.44-34.74
PSZ2 G151.19+48.27
PSZ2 G243.15-73.84
PSZ2 G243.00-65.94
PSZ2 G166.56-17.69
PSZ2 G268.51-28.14
PSZ2 G289.16+55.27
PSZ2 G294.45-13.94
PSZ2 G223.47+26.85
PSZ2 G118.39+42.22
PSZ2 G163.61+34.30
PSZ2 G107.10+65.32
PSZ2 G222.52+20.58
PSZ2 G192.77+33.14
PSZ2 G296.27-52.05
PSZ2 G240.03-19.81
PSZ2 G269.03+44.22
PSZ2 G121.87-45.97
PSZ2 G068.36+81.81
PSZ2 G136.91-53.21
PSZ2 G186.81+07.32
PSZ2 G344.99-81.88
PSZ2 G263.68-22.55
PSZ2 G110.28-87.48
PSZ2 G166.27-24.71
PSZ2 G130.21-62.60
PSZ2 G245.47-53.62
PSZ2 G142.41+30.68
PSZ2 G145.25+50.84
PSZ2 G194.68-49.76
PSZ2 G127.01+26.21
PSZ2 G293.80-40.77
PSZ2 G208.80-30.67
PSZ2 G228.38+38.58
PSZ2 G123.55-10.36
PSZ2 G213.73-56.15
PSZ2 G253.21+34.25
PSZ2 G218.81+35.51
PSZ2 G147.17+42.67
PSZ2 G255.51+49.96
PSZ2 G358.21-87.49
PSZ2 G279.79+39.09
PSZ2 G324.04+48.79
PSZ2 G146.82+40.97
PSZ2 G244.11-53.59
PSZ2 G222.99-65.70
PSZ2 G173.07-36.15
PSZ2 G241.91+07.79
PSZ2 G148.36+75.23
PSZ2 G181.06+48.47
PSZ2 G149.39-36.84
PSZ2 G328.96+71.97
PSZ2 G219.45-35.90
PSZ2 G125.11+28.14
PSZ2 G265.60-46.87
PSZ2 G142.18-53.27
PSZ2 G297.91+31.43
PSZ2 G312.62+35.05
PSZ2 G129.78+16.85
PSZ2 G224.37-47.33
PSZ2 G160.83-70.63
PSZ2 G130.13-17.02
PSZ2 G137.24+53.93
PSZ2 G225.18-33.61
PSZ2 G146.16-48.92
PSZ2 G167.43-53.67
PSZ2 G125.84-18.72
PSZ2 G144.23-18.19
PSZ2 G260.80+06.71
PSZ2 G141.05-32.61
PSZ2 G294.36-29.53
PSZ2 G292.56+21.97
PSZ2 G210.22+15.56
PSZ2 G272.16+33.47
PSZ2 G296.42-32.49
PSZ2 G135.03+36.04
